ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige, glace, autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique;Temps passé 1;Temps présent;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Altitude;Longitude;Latitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code);mois_de_l_annee
07643;2021-02-26T13:00:00+01:00;103000;-130.0;8;180;2.1;287.85;281.35;65;60000.0;0;;;;;;;;;102900.0;;;;;;;;;;;;4.1;-10.0;;0.0;;;;0.0;0.2;;;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;8;;0;14.700000000000045;;;;;;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;2
07643;2021-03-04T01:00:00+01:00;102820;-100.0;8;10;1.0;280.75;279.95;95;3400.0;10;;;;;;;;;102720.0;;;;;;;;;;;;2.6;-10.0;;0.0;;;;0.0;0.0;;;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;8;;10;7.600000000000023;;;;;;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;3
07643;2021-03-05T13:00:00+01:00;101760;-80.0;6;360;3.1;290.15;279.95;51;18000.0;0;;;;;;;;;101660.0;;;;;;;;;;;;6.7;-10.0;;0.0;;;;0.0;0.2;;;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;6;;0;17.0;;;;;;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;3
07643;2021-03-06T01:00:00+01:00;102080;110.0;1;20;1.7;280.25;276.15;75;35060.0;0;;;;0;;;;;101980.0;;;140.0;;;;;275.85;;;2.6;5.2;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.2;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;1;;0;7.100000000000023;;;;;2.7000000000000455;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;3
07643;2021-03-06T16:00:00+01:00;102360;-80.0;6;160;3.1;286.65;281.45;71;14000.0;0;;;100.0;;;;;;102260.0;;;;;;;;;;;;4.6;-10.0;;0.0;;;0.0;0.0;;;;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;6;;0;13.5;;;;;;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;3
07643;2020-04-11T14:00:00+02:00;102400;-70.0;8;170;3.5;290.55;284.35;67;11710.0;0;;;;0;;;;;102300.0;;;50.0;;;;;281.15;;;6.8;6.8;-10.0;;;;;0.0;0.0;0.0;0.2;0.2;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;8;;0;17.400000000000034;;;;;8.0;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;4
07643;2020-05-31T11:00:00+02:00;101590;20.0;2;140;4.3;293.45;289.45;78;60000.0;0;;;90.0;7;450.0;;;;101500.0;;;-170.0;;;;;288.65;;;5.9;7.0;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;;570.0;5.0;;840.0;7.0;;1290.0;;;;43.577,3.963167;MONTPELLIER;2;;0;20.30000000000001;;;;;15.5;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;5
07643;2020-05-30T23:00:00+02:00;101580;90.0;3;200;3.6;292.05;287.55;75;60000.0;0;;;;1;2700.0;;;;101490.0;;;-330.0;;;;;290.15;;;5.7;5.7;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;;2700.0;;;;;;;;;;43.577,3.963167;MONTPELLIER;3;;0;18.900000000000034;;;;;17.0;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;5
07643;2020-07-02T11:00:00+02:00;101340;10.0;1;190;1.2;298.25;291.25;65;58100.0;0;;;100.0;8;1750.0;;;;101250.0;;;80.0;;;;;292.25;;;2.0;3.3;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;5.0;;1920.0;8.0;;4680.0;;8;;;;;43.577,3.963167;MONTPELLIER;1;;0;25.100000000000023;;;;;19.100000000000023;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;7
07643;2020-07-03T14:00:00+02:00;101680;-90.0;8;340;8.0;301.15;279.85;26;25600.0;0;;;;0;;;;;101590.0;;;350.0;;;;;289.65;;;13.1;14.5;-10.0;;;;;0.0;0.0;0.0;-0.1;-0.1;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;8;;0;28.0;;;;;16.5;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;7
07643;2020-07-05T02:00:00+02:00;101940;0.0;0;280;3.1;296.75;284.45;46;60000.0;0;;;;0;;;;;101850.0;;;20.0;;;;;292.55;;;4.4;5.8;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;0;;0;23.600000000000023;;;;;19.400000000000034;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;7
07643;2020-07-06T08:00:00+02:00;101580;50.0;3;320;5.1;298.45;285.95;46;16000.0;0;;;;;;;;;101490.0;;;;295.85;;308.15;;292.15;;;;7.7;-10.0;;;;;;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;3;;0;25.30000000000001;22.700000000000045;;35.0;;19.0;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;7
07643;2020-07-08T08:00:00+02:00;101660;70.0;2;300;1.9;297.35;281.35;36;19930.0;0;;;;0;;;;;101570.0;;;130.0;290.45;;301.75;;288.05;;;2.9;3.8;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;2;;0;24.200000000000045;17.30000000000001;;28.600000000000023;;14.900000000000034;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;7
07643;2020-07-09T17:00:00+02:00;101580;-130.0;7;200;5.1;301.75;286.45;39;19870.0;0;;;;0;;;;;101490.0;;;-50.0;;;;;288.65;;;7.4;8.1;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;7;;0;28.600000000000023;;;;;15.5;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;7
07643;2020-07-10T17:00:00+02:00;101370;-90.0;8;190;4.6;301.95;292.05;55;49100.0;0;;;;0;;;;;101280.0;;;-210.0;;;;;293.45;;;6.4;8.0;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;8;;0;28.80000000000001;;;;;20.30000000000001;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;7
07643;2020-07-17T02:00:00+02:00;101640;-60.0;8;310;5.1;295.45;285.95;55;60000.0;0;;;;;;;;;101550.0;;;;;;;;;;;;8.2;-10.0;;;;;;0.0;0.0;;;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;8;;0;22.30000000000001;;;;;;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;7
07643;2020-07-18T20:00:00+02:00;101290;-30.0;6;210;4.1;301.45;285.35;37;55000.0;0;;;;;;;;;101200.0;;;;293.95;;305.95;;;;;;7.7;-10.0;;;;;;0.0;;0.0;;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;6;;0;28.30000000000001;20.80000000000001;;32.80000000000001;;;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;7
07643;2020-07-20T11:00:00+02:00;101740;80.0;3;140;3.5;297.05;292.75;77;16540.0;0;;;;1;450.0;;;;101650.0;;;180.0;;;;;289.75;;;5.5;5.5;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;;330.0;;;;;;;;;;43.577,3.963167;MONTPELLIER;3;;0;23.900000000000034;;;;;16.600000000000023;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;7
07643;2020-07-23T08:00:00+02:00;101550;10.0;2;10;1.9;296.35;292.55;79;2650.0;10;;;90.0;7;4620.0;;;;101460.0;;;-380.0;294.05;;298.15;;294.05;;;3.7;3.7;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;4.0;;4620.0;7.0;;6060.0;;9;;;;;43.577,3.963167;MONTPELLIER;2;;10;23.200000000000045;20.900000000000034;;25.0;;20.900000000000034;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;7
07643;2020-03-24T16:00:00+01:00;102250;-130.0;8;140;7.2;283.15;277.05;66;55000.0;0;;;100.0;;1250.0;;;;102150.0;;;;;;;;;;;;11.8;-10.0;;;;;0.0;0.0;;;;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;8;;0;10.0;;;;;;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;3
07643;2020-03-26T01:00:00+01:00;101500;-30.0;8;90;7.7;278.35;276.15;86;19990.0;0;;;100.0;8;800.0;;;;101400.0;;;-700.0;;;;;277.95;;;10.9;11.4;-10.0;;;;;0.2;6.1;8.1;8.1;8.1;;;;;8.0;;750.0;;8;;;;;;;;43.577,3.963167;MONTPELLIER;8;;0;5.2000000000000455;;;;;4.800000000000011;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;3
07643;2020-03-26T13:00:00+01:00;101210;-10.0;6;80;3.6;285.15;273.25;44;60000.0;0;;;;;;;;;101110.0;;;;;;;;;;;;6.2;-10.0;;;;;;0.0;0.0;;;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;6;;0;12.0;;;;;;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;3
07643;2020-03-31T11:00:00+02:00;101730;120.0;2;30;6.3;283.85;275.45;56;60000.0;0;;;90.0;7;2250.0;;;;101630.0;;;150.0;;;;;279.25;;;9.8;12.6;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;7.0;;2400.0;;;;;;;;;;43.577,3.963167;MONTPELLIER;2;;0;10.700000000000045;;;;;6.100000000000023;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;3
07643;2020-03-16T19:00:00+01:00;102420;160.0;3;150;4.5;286.75;280.95;68;58120.0;0;;;100.0;8;1750.0;;;;102320.0;;;530.0;285.55;;287.35;;284.95;;;6.3;7.6;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;;1860.0;8.0;;2880.0;;;;;;;43.577,3.963167;MONTPELLIER;3;;0;13.600000000000023;12.400000000000034;;14.200000000000045;;11.800000000000011;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;3
07643;2020-03-18T13:00:00+01:00;102710;-150.0;8;170;3.2;290.55;282.15;58;19420.0;0;;;;0;;;;;102610.0;;;-350.0;;;;;278.35;;;5.2;5.3;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;8;;0;17.400000000000034;;;;;5.2000000000000455;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;3
07643;2020-03-18T16:00:00+01:00;102600;-110.0;6;180;4.1;288.35;284.15;76;40000.0;0;;;;;;;;;102500.0;;;;;;;;;;;;7.2;-10.0;;;;;0.0;0.0;;;;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;6;;0;15.200000000000045;;;;;;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;3
07643;2020-07-26T05:00:00+02:00;101370;60.0;3;40;2.0;292.45;289.45;83;35880.0;0;;;;0;;;;;101280.0;;;-20.0;;;;;291.15;;;2.6;4.4;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;3;;0;19.30000000000001;;;;;18.0;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;7
07643;2020-07-27T08:00:00+02:00;101620;40.0;3;10;2.6;296.45;288.55;61;60000.0;0;;;;;;;;;101530.0;;;;292.75;;304.85;;289.15;;;;4.1;-10.0;;;;;;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;3;;0;23.30000000000001;19.600000000000023;;31.700000000000045;;16.0;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;7
07643;2020-07-28T14:00:00+02:00;101590;-20.0;8;180;2.2;299.15;294.35;75;41910.0;0;;;;4;4740.0;;;;101500.0;;;-100.0;;;;;293.45;;;3.5;5.2;-10.0;;;;;-0.1;-0.1;-0.1;-0.1;-0.1;;;;;4.0;;4740.0;;8;;;;;;;;43.577,3.963167;MONTPELLIER;8;;0;26.0;;;;;20.30000000000001;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;7
07643;2020-05-04T05:00:00+02:00;101650;-40.0;6;0;0.0;287.35;285.55;89;60000.0;0;;;;;;;;;101550.0;;;;;;;;;;;;1.0;-10.0;;;;;0.0;0.0;;;;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;6;;0;14.200000000000045;;;;;;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;5
07643;2020-04-03T20:00:00+02:00;101520;110.0;3;180;2.6;286.85;281.45;70;50000.0;0;;;;;;;;;101420.0;;;;278.85;;291.45;;;;;;5.1;-10.0;;;;;;0.0;;0.0;;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;3;;0;13.700000000000045;5.7000000000000455;;18.30000000000001;;;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;4
07643;2020-10-01T14:00:00+02:00;100810;-140.0;8;120;3.6;293.15;288.75;76;18000.0;0;;;;;;;;;100720.0;;;;;;;;;;;;5.1;-10.0;;;;;;0.0;0.0;;;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;8;;0;20.0;;;;;;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;10
07643;2020-10-02T08:00:00+02:00;99030;-600.0;6;130;11.3;291.05;289.95;93;10000.0;0;;;100.0;;250.0;;;;98940.0;;;;289.65;;293.85;;287.15;;;;15.9;-10.0;;;;;;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;6;;0;17.900000000000034;16.5;;20.700000000000045;;14.0;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;10
07643;2020-10-04T23:00:00+02:00;100850;330.0;2;270;4.1;286.85;279.95;63;60000.0;0;;;90.0;;;;;;100750.0;;;;;;;;;;;;9.8;-10.0;;;;;0.0;0.0;;;;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;2;;0;13.700000000000045;;;;;;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;10
07643;2020-10-11T08:00:00+02:00;102060;70.0;1;300;6.7;285.15;275.55;52;60000.0;0;;;;0;;;;;101960.0;;;-130.0;282.95;;289.65;;281.45;;;10.4;10.4;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;1;;0;12.0;9.800000000000011;;16.5;;8.300000000000011;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;10
07643;2020-10-14T05:00:00+02:00;100960;-120.0;8;270;3.7;283.15;279.45;78;60000.0;0;;;;0;;;;;100860.0;;;-390.0;;;;;280.85;;;4.6;5.0;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;8;;0;10.0;;;;;7.7000000000000455;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;10
07643;2020-10-14T08:00:00+02:00;100920;-40.0;8;60;1.0;281.65;279.25;85;60000.0;0;;;100.0;;2250.0;;;;100820.0;;;;281.55;;288.65;;278.15;;;;2.6;-10.0;;;;;;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;8;;0;8.5;8.400000000000034;;15.5;;5.0;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;10
07643;2020-10-19T08:00:00+02:00;102280;-30.0;7;30;2.6;278.25;276.25;87;40000.0;0;;;;;;;;;102180.0;;;;277.85;;284.85;;273.15;;;;3.6;-10.0;;;;;;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;7;;0;5.100000000000023;4.7000000000000455;;11.700000000000045;;0.0;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;10
07643;2020-10-21T05:00:00+02:00;101630;-110.0;6;130;10.8;289.95;286.85;82;13000.0;0;;;100.0;;800.0;;;;101530.0;;;;;;;;;;;;15.9;-10.0;;;;;0.0;0.0;;;;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;6;;0;16.80000000000001;;;;;;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;10
07643;2020-08-18T14:00:00+02:00;101250;-60.0;7;190;4.9;301.35;287.25;42;60000.0;0;;;;1;7200.0;;;;101160.0;;;-40.0;;;;;294.15;;;7.7;7.9;-10.0;;;;;0.0;0.0;0.0;0.4;0.4;;;;;1.0;;7200.0;;;;;;;;;;43.577,3.963167;MONTPELLIER;7;;0;28.200000000000045;;;;;21.0;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;8
07643;2020-08-23T20:00:00+02:00;101600;-50.0;5;340;4.6;302.85;281.25;26;55000.0;0;;;;;;;;;101510.0;;;;295.45;;305.25;;;;;;11.3;-10.0;;;;;;0.0;;0.0;;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;5;;0;29.700000000000045;22.30000000000001;;32.10000000000002;;;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;8
07643;2020-08-24T02:00:00+02:00;101740;30.0;0;340;1.5;293.75;284.65;56;60000.0;0;;;;;;;;;101650.0;;;;;;;;;;;;4.1;-10.0;;;;;;0.0;0.0;;;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;0;;0;20.600000000000023;;;;;;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;8
07643;2020-08-24T11:00:00+02:00;101730;10.0;0;300;3.3;298.95;281.45;33;43220.0;0;;;;0;;;;;101640.0;;;-230.0;;;;;289.15;;;6.2;11.4;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;0;;0;25.80000000000001;;;;;16.0;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;8
07643;2020-08-28T20:00:00+02:00;100670;30.0;0;350;4.5;291.45;290.45;94;10350.0;61;;;100.0;1;250.0;;;;100580.0;;;-500.0;291.35;;302.85;;292.75;;;7.2;8.2;-10.0;;;;;2.0;2.4;2.4;2.4;2.4;;;;;1.0;;270.0;8.0;;1620.0;;9;;;;;43.577,3.963167;MONTPELLIER;0;;61;18.30000000000001;18.200000000000045;;29.700000000000045;;19.600000000000023;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;8
07643;2020-08-29T02:00:00+02:00;100670;-170.0;8;330;2.9;290.35;289.25;93;60000.0;0;;;100.0;8;4620.0;;;;100580.0;;;-470.0;;;;;291.25;;;4.1;4.1;-10.0;;;;;0.6;2.2;22.0;24.4;24.4;;;;;3.0;;4620.0;8.0;;5580.0;;;;;;;43.577,3.963167;MONTPELLIER;8;;0;17.200000000000045;;;;;18.100000000000023;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;8
07643;2020-08-31T08:00:00+02:00;101630;30.0;3;280;2.2;289.85;283.65;67;54950.0;0;;;;0;;;;;101530.0;;;800.0;286.85;;295.75;;287.35;;;2.9;2.9;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;3;;0;16.700000000000045;13.700000000000045;;22.600000000000023;;14.200000000000045;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;8
07643;2020-09-18T02:00:00+02:00;101680;50.0;3;40;2.4;293.25;292.55;96;4680.0;10;;;;5;450.0;;;;101590.0;;;80.0;;;;;292.15;;;3.1;4.0;-10.0;;;;;0.0;0.0;0.0;0.0;0.4;;;;;5.0;;330.0;5.0;;5640.0;;;;;;;43.577,3.963167;MONTPELLIER;3;;10;20.100000000000023;;;;;19.0;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;9
07643;2020-09-24T20:00:00+02:00;100760;-40.0;6;260;2.8;292.75;290.15;85;45880.0;0;;;;5;2250.0;;;;100670.0;;;-250.0;291.05;;298.05;;292.05;;;3.6;8.5;-10.0;;;;;2.2;2.2;2.2;2.2;2.2;;;;;3.0;;2460.0;5.0;;3900.0;;;;;;;43.577,3.963167;MONTPELLIER;6;;0;19.600000000000023;17.900000000000034;;24.900000000000034;;18.900000000000034;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;9
07643;2020-09-29T02:00:00+02:00;101900;90.0;1;130;0.9;284.55;281.55;82;60000.0;0;;;;0;;;;;101800.0;;;760.0;;;;;283.15;;;1.3;2.3;-10.0;;;;;0.0;0.0;0.0;0.0;0.2;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;1;;0;11.400000000000034;;;;;10.0;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;9
07643;2020-11-01T22:00:00+01:00;102300;0.0;5;10;1.4;284.25;283.75;97;3860.0;10;;;;0;;;;;102200.0;;;-120.0;;;;;280.55;;;1.6;2.8;-10.0;;;;;0.0;0.0;0.0;0.0;0.2;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;5;;10;11.100000000000023;;;;;7.400000000000034;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2020-11-03T16:00:00+01:00;102470;-20.0;5;360;5.7;291.85;280.65;48;60000.0;0;;;100.0;8;1250.0;;;;102370.0;;;200.0;;;;;281.75;;;9.2;9.2;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;8.0;;1260.0;;;;;;;;;;43.577,3.963167;MONTPELLIER;5;;0;18.700000000000045;;;;;8.600000000000023;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2020-11-05T04:00:00+01:00;102830;50.0;2;20;5.1;285.55;278.65;63;60000.0;0;;;100.0;8;1250.0;;;;102730.0;;;400.0;;;;;281.65;;;7.3;10.7;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;;1080.0;8.0;;1290.0;;;;;;;43.577,3.963167;MONTPELLIER;2;;0;12.400000000000034;;;;;8.5;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2020-05-10T14:00:00+02:00;100590;-200.0;8;120;14.1;290.75;288.75;88;10120.0;60;;;100.0;6;450.0;;;;100500.0;;;-920.0;;;;;290.45;;;19.4;19.7;-10.0;;;;;0.4;0.6;3.0;3.0;3.2;;;;;1.0;;480.0;6.0;;900.0;6.0;;1110.0;;8;;43.577,3.963167;MONTPELLIER;8;;60;17.600000000000023;;;;;17.30000000000001;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;5
07643;2020-06-18T02:00:00+02:00;101510;10.0;1;290;5.2;292.05;282.85;55;60000.0;0;;;100.0;8;3420.0;;;;101420.0;;;60.0;;;;;289.95;;;7.2;9.5;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;7.0;;3420.0;8.0;;4380.0;;;;;;;43.577,3.963167;MONTPELLIER;1;;0;18.900000000000034;;;;;16.80000000000001;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;6
07643;2020-06-14T11:00:00+02:00;101680;0.0;0;170;3.8;295.05;285.85;56;60000.0;0;;;;0;;;;;101590.0;;;560.0;;;;;285.45;;;6.0;6.0;-10.0;;;;;0.0;0.0;0.0;0.0;-0.1;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;0;;0;21.900000000000034;;;;;12.300000000000011;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;6
07643;2020-06-16T23:00:00+02:00;101390;200.0;3;310;7.7;294.95;283.75;49;60000.0;0;;;100.0;;;;;;101300.0;;;;;;;;;;;;11.3;-10.0;;;;;0.0;0.0;;;;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;3;;0;21.80000000000001;;;;;;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;6
